Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Year,Month,Month_Name,Profit_Margin_%
ORD-00619,2024-11-19,2024-11-24,CUST-0229,Consumer,West,Maharashtra,Mumbai,Furniture,Bed Frames,Atlas Bed Frames Basic,9884.29,2,0.15,435.74,2024,11,Nov 2024,4.41
ORD-01405,2024-06-30,2024-07-04,CUST-0186,Consumer,North,Delhi,New Delhi,Groceries,Staples,Crest Staples Max,10145.83,9,0.0,2577.45,2024,6,Jun 2024,25.4
ORD-01886,2024-04-08,2024-04-13,CUST-0139,Consumer,North,Uttar Pradesh,Ghaziabad,Office Supplies,Stationery,Aura Stationery Eco,2302.26,3,0.05,509.08,2024,4,Apr 2024,22.11
ORD-01362,2023-12-10,2023-12-14,CUST-0017,Consumer,West,Rajasthan,Jaipur,Groceries,Snacks,Zenith Snacks Smart,260.42,4,0.15,20.4,2023,12,Dec 2023,7.83
ORD-00789,2023-10-13,2023-10-14,CUST-0044,Consumer,East,Bihar,Patna,Electronics,Tablets,Zenith Tablets Pro,26266.9,2,0.05,620.76,2023,10,Oct 2023,2.36
ORD-00557,2023-03-07,2023-03-10,CUST-0308,Consumer,West,Rajasthan,Jaipur,Office Supplies,Printers,Atlas Printers Basic,42494.32,8,0.1,5713.02,2023,3,Mar 2023,13.44
ORD-01611,2023-10-10,2023-10-11,CUST-0025,Home Office,North,Uttar Pradesh,Ghaziabad,Groceries,Personal Care,Orbit Personal Care Max,1101.98,5,0.0,189.11,2023,10,Oct 2023,17.16
ORD-01964,2024-12-23,2024-12-24,CUST-0399,Consumer,West,Rajasthan,Jaipur,Furniture,Study Tables,Vertex Study Tables Premium,28780.5,1,0.0,6029.74,2024,12,Dec 2024,20.95
ORD-01461,2024-03-07,2024-03-08,CUST-0205,Consumer,North,Punjab,Ludhiana,Electronics,Laptops,Atlas Laptops Plus,100099.4,2,0.4,-29976.01,2024,3,Mar 2024,-29.95
ORD-01065,2024-11-17,2024-11-21,CUST-0390,Consumer,North,Uttar Pradesh,Lucknow,Groceries,Staples,Pulse Staples Max,663.62,1,0.15,30.36,2024,11,Nov 2024,4.57
ORD-01547,2023-11-15,2023-11-19,CUST-0181,Consumer,West,Maharashtra,Mumbai,Electronics,Headphones,Nova Headphones Plus,116801.0,3,0.05,4310.13,2023,11,Nov 2023,3.69
ORD-01189,2023-04-27,2023-05-03,CUST-0047,Home Office,North,Delhi,New Delhi,Electronics,Mobile Phones,Orbit Mobile Phones Classic,32635.38,1,0.0,3784.0,2023,4,Apr 2023,11.59
ORD-00589,2024-10-13,2024-10-17,CUST-0088,Consumer,East,West Bengal,Kolkata,Clothing,Men's Wear,Aura Men's Wear Smart,5531.22,4,0.05,2022.52,2024,10,Oct 2024,36.57
ORD-01513,2023-08-03,2023-08-09,CUST-0243,Consumer,West,Maharashtra,Mumbai,Electronics,Tablets,Apex Tablets Basic,14009.38,3,0.0,1710.53,2023,8,Aug 2023,12.21
ORD-00964,2024-12-26,2025-01-01,CUST-0313,Consumer,South,Telangana,Hyderabad,Office Supplies,Storage & Organizers,Atlas Storage & Organizers Smart,11407.31,4,0.1,2311.22,2024,12,Dec 2024,20.26
ORD-00609,2023-12-08,2023-12-09,CUST-0094,Corporate,South,Telangana,Hyderabad,Electronics,Tablets,Crest Tablets Max,25186.37,1,0.0,1341.37,2023,12,Dec 2023,5.33
ORD-00536,2024-05-21,2024-05-27,CUST-0378,Consumer,East,Odisha,Bhubaneswar,Groceries,Beverages,Apex Beverages Pro,682.67,6,0.1,86.46,2024,5,May 2024,12.66
ORD-01525,2023-03-18,2023-03-19,CUST-0166,Consumer,South,Telangana,Hyderabad,Furniture,Office Chairs,Zenith Office Chairs Premium,13027.66,1,0.05,1168.2,2023,3,Mar 2023,8.97
ORD-01269,2024-12-24,2024-12-28,CUST-0400,Corporate,East,West Bengal,Kolkata,Furniture,Study Tables,Zenith Study Tables Premium,32961.02,1,0.2,-2633.89,2024,12,Dec 2024,-7.99
ORD-00367,2023-04-22,2023-04-28,CUST-0111,Consumer,North,Uttar Pradesh,Lucknow,Electronics,Tablets,Nimbus Tablets Max,153452.31,3,0.1,5310.63,2023,4,Apr 2023,3.46
ORD-00908,2024-05-25,2024-05-30,CUST-0337,Consumer,South,Kerala,Kochi,Groceries,Staples,Atlas Staples Max,4964.51,7,0.15,232.77,2024,5,May 2024,4.69
ORD-00480,2024-11-25,2024-11-30,CUST-0270,Consumer,North,Uttar Pradesh,Lucknow,Electronics,Laptops,Vertex Laptops Max,25989.29,1,0.2,-810.96,2024,11,Nov 2024,-3.12
ORD-01658,2024-03-06,2024-03-09,CUST-0016,Corporate,West,Gujarat,Ahmedabad,Groceries,Staples,Orbit Staples Premium,9350.98,8,0.0,1685.09,2024,3,Mar 2024,18.02
ORD-00841,2023-11-08,2023-11-12,CUST-0028,Consumer,West,Rajasthan,Jaipur,Groceries,Personal Care,Nimbus Personal Care Lite,988.0,2,0.0,193.11,2023,11,Nov 2023,19.55
ORD-01173,2024-11-13,2024-11-16,CUST-0293,Consumer,East,Bihar,Patna,Electronics,Smart Watches,Apex Smart Watches Classic,39624.35,1,0.2,-3462.13,2024,11,Nov 2024,-8.74
ORD-00891,2024-05-17,2024-05-18,CUST-0081,Corporate,West,Maharashtra,Pune,Electronics,Headphones,Pulse Headphones Classic,39479.41,1,0.05,804.37,2024,5,May 2024,2.04
ORD-01799,2023-09-10,2023-09-14,CUST-0219,Corporate,East,Bihar,Patna,Office Supplies,Printers,Nova Printers Lite,2162.28,1,0.0,557.23,2023,9,Sep 2023,25.77
ORD-00128,2024-07-23,2024-07-24,CUST-0298,Consumer,West,Maharashtra,Pune,Electronics,Headphones,Aura Headphones Basic,132864.87,3,0.15,-2741.43,2024,7,Jul 2024,-2.06
ORD-00278,2024-04-08,2024-04-14,CUST-0207,Corporate,South,Kerala,Kochi,Office Supplies,Printers,Zenith Printers Pro,21120.87,7,0.15,2309.32,2024,4,Apr 2024,10.93
ORD-00380,2024-06-11,2024-06-16,CUST-0117,Home Office,North,Haryana,Gurugram,Office Supplies,Paper Products,Nimbus Paper Products Eco,35881.9,7,0.0,11403.23,2024,6,Jun 2024,31.78
ORD-01831,2024-01-20,2024-01-26,CUST-0022,Home Office,South,Karnataka,Bengaluru,Electronics,Tablets,Atlas Tablets Max,19729.56,1,0.3,-3302.68,2024,1,Jan 2024,-16.74
ORD-01784,2024-12-01,2024-12-03,CUST-0156,Corporate,West,Rajasthan,Jaipur,Furniture,Bed Frames,Pulse Bed Frames Smart,2782.08,1,0.2,-40.44,2024,12,Dec 2024,-1.45
ORD-00381,2023-01-01,2023-01-06,CUST-0296,Consumer,North,Haryana,Gurugram,Electronics,Tablets,Pulse Tablets Basic,50277.33,1,0.15,-3730.7,2023,1,Jan 2023,-7.42
ORD-01454,2024-03-14,2024-03-18,CUST-0099,Consumer,North,Uttar Pradesh,Ghaziabad,Office Supplies,Printers,Atlas Printers Basic,5836.82,1,0.15,808.34,2024,3,Mar 2024,13.85
ORD-01249,2024-11-07,2024-11-11,CUST-0254,Consumer,North,Punjab,Ludhiana,Electronics,Smart Watches,Vertex Smart Watches Ultra,76278.86,3,0.05,5261.52,2024,11,Nov 2024,6.9
ORD-01605,2023-05-13,2023-05-16,CUST-0082,Home Office,South,Tamil Nadu,Chennai,Furniture,Bed Frames,Vertex Bed Frames Max,63297.15,2,0.2,-197.39,2023,5,May 2023,-0.31
ORD-00568,2024-12-21,2024-12-27,CUST-0008,Consumer,West,Maharashtra,Pune,Groceries,Beverages,Atlas Beverages Pro,1019.6,2,0.0,244.38,2024,12,Dec 2024,23.97
ORD-00618,2024-01-25,2024-01-29,CUST-0001,Corporate,South,Telangana,Hyderabad,Groceries,Staples,Zenith Staples Pro,2868.6,5,0.05,332.91,2024,1,Jan 2024,11.61
ORD-01127,2023-02-21,2023-02-26,CUST-0268,Corporate,North,Uttar Pradesh,Lucknow,Groceries,Staples,Nova Staples Classic,1666.26,2,0.05,266.02,2023,2,Feb 2023,15.97
ORD-00228,2023-01-02,2023-01-05,CUST-0045,Corporate,East,West Bengal,Kolkata,Groceries,Staples,Orbit Staples Premium,5395.82,8,0.15,496.08,2023,1,Jan 2023,9.19
ORD-01178,2024-02-29,2024-03-04,CUST-0034,Corporate,North,Haryana,Gurugram,Clothing,Winter Wear,Nova Winter Wear Smart,7429.13,3,0.2,1327.78,2024,2,Feb 2024,17.87
ORD-01521,2023-01-12,2023-01-17,CUST-0092,Consumer,South,Tamil Nadu,Chennai,Electronics,Tablets,Pulse Tablets Ultra,33775.6,1,0.05,2359.26,2023,1,Jan 2023,6.99
ORD-01800,2023-08-28,2023-09-02,CUST-0204,Consumer,South,Tamil Nadu,Chennai,Furniture,Office Chairs,Pulse Office Chairs Max,31386.96,1,0.0,7297.18,2023,8,Aug 2023,23.25
ORD-00651,2024-12-03,2024-12-06,CUST-0382,Corporate,South,Karnataka,Bengaluru,Furniture,Sofas,Zenith Sofas Lite,3662.4,1,0.0,905.16,2024,12,Dec 2024,24.71
ORD-01204,2023-11-21,2023-11-26,CUST-0137,Corporate,South,Telangana,Hyderabad,Clothing,Footwear,Pulse Footwear Smart,898.35,1,0.1,163.68,2023,11,Nov 2023,18.22
ORD-00421,2023-06-23,2023-06-26,CUST-0362,Consumer,South,Karnataka,Bengaluru,Clothing,Men's Wear,Zenith Men's Wear Eco,5897.89,4,0.1,1572.34,2023,6,Jun 2023,26.66
ORD-01684,2023-09-23,2023-09-27,CUST-0003,Home Office,South,Kerala,Kochi,Electronics,Laptops,Nimbus Laptops Basic,33210.04,3,0.1,249.22,2023,9,Sep 2023,0.75
ORD-00522,2024-10-31,2024-11-05,CUST-0098,Home Office,South,Telangana,Hyderabad,Electronics,Smart Watches,Nova Smart Watches Eco,9076.52,1,0.05,668.13,2024,10,Oct 2024,7.36
ORD-00594,2024-09-20,2024-09-26,CUST-0377,Consumer,West,Maharashtra,Mumbai,Electronics,Mobile Phones,Atlas Mobile Phones Plus,36606.86,1,0.15,-3784.49,2024,9,Sep 2024,-10.34
ORD-00510,2024-02-06,2024-02-08,CUST-0194,Consumer,South,Kerala,Kochi,Electronics,Smart Watches,Crest Smart Watches Max,22477.88,3,0.15,-502.62,2024,2,Feb 2024,-2.24
ORD-01389,2023-10-20,2023-10-25,CUST-0106,Corporate,North,Uttar Pradesh,Lucknow,Clothing,Kids Wear,Zenith Kids Wear Lite,3283.76,1,0.15,443.7,2023,10,Oct 2023,13.51
ORD-00527,2023-11-30,2023-12-06,CUST-0225,Consumer,West,Rajasthan,Jaipur,Clothing,Footwear,Apex Footwear Plus,9029.99,3,0.15,1859.85,2023,11,Nov 2023,20.6
ORD-00984,2024-05-02,2024-05-03,CUST-0388,Consumer,North,Uttar Pradesh,Lucknow,Electronics,Tablets,Vertex Tablets Smart,7859.6,1,0.0,677.57,2024,5,May 2024,8.62
ORD-01957,2024-12-20,2024-12-26,CUST-0187,Consumer,South,Kerala,Kochi,Groceries,Staples,Aura Staples Lite,1800.11,6,0.0,337.35,2024,12,Dec 2024,18.74
ORD-00386,2024-11-01,2024-11-07,CUST-0078,Home Office,South,Karnataka,Bengaluru,Office Supplies,Paper Products,Atlas Paper Products Plus,9932.3,4,0.15,1554.2,2024,11,Nov 2024,15.65
ORD-00999,2024-03-09,2024-03-15,CUST-0383,Consumer,West,Maharashtra,Pune,Electronics,Headphones,Orbit Headphones Pro,73249.02,3,0.4,-22861.83,2024,3,Mar 2024,-31.21
ORD-00018,2024-05-17,2024-05-18,CUST-0176,Consumer,North,Punjab,Ludhiana,Electronics,Tablets,Vertex Tablets Eco,108766.08,3,0.15,-9007.81,2024,5,May 2024,-8.28
ORD-00737,2023-12-12,2023-12-17,CUST-0141,Consumer,South,Telangana,Hyderabad,Office Supplies,Storage & Organizers,Zenith Storage & Organizers Classic,14677.22,2,0.0,3987.7,2023,12,Dec 2023,27.17
ORD-00940,2024-12-17,2024-12-20,CUST-0099,Corporate,East,Bihar,Patna,Electronics,Laptops,Aura Laptops Basic,73331.12,3,0.0,9802.57,2024,12,Dec 2024,13.37
ORD-00438,2023-10-15,2023-10-20,CUST-0249,Consumer,South,Tamil Nadu,Chennai,Groceries,Staples,Zenith Staples Lite,1542.07,4,0.4,-219.17,2023,10,Oct 2023,-14.21
ORD-01536,2024-11-16,2024-11-19,CUST-0361,Consumer,North,Haryana,Gurugram,Clothing,Winter Wear,Crest Winter Wear Classic,7225.93,3,0.05,2278.3,2024,11,Nov 2024,31.53
ORD-00548,2023-10-27,2023-11-01,CUST-0191,Consumer,North,Uttar Pradesh,Ghaziabad,Electronics,Mobile Phones,Apex Mobile Phones Plus,66135.06,3,0.0,3730.96,2023,10,Oct 2023,5.64
ORD-01916,2024-10-10,2024-10-11,CUST-0191,Consumer,East,Bihar,Patna,Furniture,Study Tables,Zenith Study Tables Lite,9662.01,1,0.1,634.96,2024,10,Oct 2024,6.57
ORD-00528,2023-09-24,2023-09-27,CUST-0292,Corporate,North,Delhi,New Delhi,Clothing,Women's Wear,Atlas Women's Wear Eco,8622.19,2,0.3,476.53,2023,9,Sep 2023,5.53
ORD-01129,2024-11-10,2024-11-16,CUST-0016,Corporate,South,Kerala,Kochi,Electronics,Smart Watches,Apex Smart Watches Ultra,62897.19,2,0.0,8657.32,2024,11,Nov 2024,13.76
ORD-01296,2024-10-19,2024-10-22,CUST-0389,Consumer,South,Karnataka,Bengaluru,Electronics,Tablets,Nova Tablets Eco,138854.47,3,0.15,-16659.25,2024,10,Oct 2024,-12.0
ORD-01533,2023-11-23,2023-11-28,CUST-0113,Consumer,West,Gujarat,Ahmedabad,Groceries,Staples,Apex Staples Eco,6216.78,7,0.3,-46.31,2023,11,Nov 2023,-0.74
ORD-01280,2024-07-03,2024-07-04,CUST-0180,Corporate,South,Kerala,Kochi,Furniture,Bed Frames,Atlas Bed Frames Smart,14401.4,1,0.15,180.89,2024,7,Jul 2024,1.26
ORD-01152,2024-01-15,2024-01-18,CUST-0049,Consumer,West,Rajasthan,Jaipur,Office Supplies,Printers,Orbit Printers Pro,40784.72,6,0.0,10700.15,2024,1,Jan 2024,26.24
ORD-01654,2024-01-15,2024-01-16,CUST-0063,Consumer,East,Bihar,Patna,Office Supplies,Stationery,Nova Stationery Basic,42472.63,8,0.0,12527.67,2024,1,Jan 2024,29.5
ORD-01884,2024-05-01,2024-05-06,CUST-0208,Home Office,North,Haryana,Gurugram,Office Supplies,Paper Products,Nimbus Paper Products Classic,4807.26,3,0.0,1436.69,2024,5,May 2024,29.89
ORD-01620,2024-09-11,2024-09-15,CUST-0343,Consumer,North,Delhi,New Delhi,Electronics,Headphones,Nimbus Headphones Premium,49116.29,2,0.0,3622.97,2024,9,Sep 2024,7.38
ORD-00670,2024-05-09,2024-05-15,CUST-0145,Consumer,South,Telangana,Hyderabad,Electronics,Smart Watches,Pulse Smart Watches Classic,19385.42,2,0.05,1709.43,2024,5,May 2024,8.82
ORD-01312,2024-02-29,2024-03-03,CUST-0387,Consumer,South,Telangana,Hyderabad,Groceries,Staples,Orbit Staples Lite,2335.29,8,0.05,396.16,2024,2,Feb 2024,16.96
ORD-00752,2024-10-27,2024-10-28,CUST-0326,Consumer,South,Kerala,Kochi,Electronics,Headphones,Aura Headphones Classic,134796.0,3,0.05,7023.23,2024,10,Oct 2024,5.21
ORD-00121,2024-11-07,2024-11-13,CUST-0302,Home Office,North,Uttar Pradesh,Lucknow,Groceries,Beverages,Atlas Beverages Max,3232.11,10,0.2,21.11,2024,11,Nov 2024,0.65
ORD-01235,2023-09-04,2023-09-05,CUST-0202,Consumer,South,Karnataka,Bengaluru,Clothing,Footwear,Apex Footwear Ultra,20553.08,5,0.0,7467.25,2023,9,Sep 2023,36.33
ORD-01498,2024-10-15,2024-10-20,CUST-0262,Corporate,North,Uttar Pradesh,Lucknow,Clothing,Women's Wear,Nova Women's Wear Max,990.76,2,0.05,304.25,2024,10,Oct 2024,30.71
ORD-01345,2023-11-10,2023-11-11,CUST-0179,Corporate,West,Maharashtra,Mumbai,Electronics,Smart Watches,Crest Smart Watches Classic,6683.73,1,0.05,95.79,2023,11,Nov 2023,1.43
ORD-01816,2023-11-13,2023-11-17,CUST-0066,Consumer,North,Punjab,Ludhiana,Office Supplies,Printers,Pulse Printers Ultra,25645.34,7,0.0,5872.14,2023,11,Nov 2023,22.9
ORD-01661,2023-11-08,2023-11-12,CUST-0322,Corporate,West,Maharashtra,Pune,Office Supplies,Storage & Organizers,Crest Storage & Organizers Smart,10404.49,2,0.1,1526.39,2023,11,Nov 2023,14.67
ORD-00323,2023-09-13,2023-09-14,CUST-0194,Consumer,South,Kerala,Kochi,Clothing,Women's Wear,Pulse Women's Wear Lite,10546.31,4,0.2,1443.29,2023,9,Sep 2023,13.69
ORD-00659,2024-12-20,2024-12-26,CUST-0376,Consumer,North,Delhi,New Delhi,Furniture,Bookcases,Nova Bookcases Max,30563.47,1,0.0,5744.26,2024,12,Dec 2024,18.79
ORD-00173,2023-12-31,2024-01-05,CUST-0066,Corporate,North,Punjab,Ludhiana,Office Supplies,Printers,Apex Printers Eco,42172.49,6,0.0,13810.56,2023,12,Dec 2023,32.75
ORD-00849,2023-01-16,2023-01-20,CUST-0312,Consumer,South,Telangana,Hyderabad,Clothing,Footwear,Orbit Footwear Ultra,2441.72,1,0.0,902.98,2023,1,Jan 2023,36.98
ORD-01323,2024-11-28,2024-12-04,CUST-0007,Consumer,South,Tamil Nadu,Chennai,Electronics,Mobile Phones,Crest Mobile Phones Pro,48052.65,1,0.3,-8983.59,2024,11,Nov 2024,-18.7
ORD-00403,2023-12-09,2023-12-12,CUST-0390,Corporate,West,Maharashtra,Pune,Furniture,Bed Frames,Crest Bed Frames Ultra,53065.5,2,0.1,3857.55,2023,12,Dec 2023,7.27
ORD-00745,2024-12-13,2024-12-14,CUST-0252,Corporate,East,West Bengal,Kolkata,Clothing,Kids Wear,Aura Kids Wear Pro,3149.36,1,0.05,874.57,2024,12,Dec 2024,27.77
ORD-00754,2024-12-04,2024-12-09,CUST-0352,Home Office,South,Kerala,Kochi,Office Supplies,Paper Products,Nova Paper Products Basic,5882.29,1,0.05,1476.73,2024,12,Dec 2024,25.1
ORD-00685,2023-03-29,2023-04-03,CUST-0387,Consumer,West,Maharashtra,Mumbai,Electronics,Laptops,Orbit Laptops Pro,38103.46,2,0.05,3308.07,2023,3,Mar 2023,8.68
ORD-01413,2024-11-18,2024-11-20,CUST-0116,Corporate,West,Gujarat,Ahmedabad,Clothing,Men's Wear,Crest Men's Wear Lite,905.33,3,0.1,184.14,2024,11,Nov 2024,20.34
ORD-00744,2023-01-05,2023-01-11,CUST-0250,Consumer,South,Kerala,Kochi,Electronics,Tablets,Zenith Tablets Basic,141434.26,3,0.1,1860.99,2023,1,Jan 2023,1.32
ORD-00248,2023-05-24,2023-05-27,CUST-0262,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Paper Products,Nimbus Paper Products Pro,295.32,1,0.0,84.08,2023,5,May 2023,28.47
ORD-00436,2024-06-22,2024-06-28,CUST-0195,Consumer,North,Delhi,New Delhi,Clothing,Men's Wear,Atlas Men's Wear Premium,10952.34,3,0.05,2752.26,2024,6,Jun 2024,25.13
ORD-00079,2023-11-23,2023-11-29,CUST-0190,Home Office,West,Gujarat,Ahmedabad,Electronics,Tablets,Nimbus Tablets Ultra,81343.75,2,0.1,-2449.48,2023,11,Nov 2023,-3.01
ORD-01058,2024-11-10,2024-11-12,CUST-0129,Corporate,South,Karnataka,Bengaluru,Office Supplies,Stationery,Pulse Stationery Classic,13980.71,4,0.1,2797.12,2024,11,Nov 2024,20.01
ORD-01300,2023-10-05,2023-10-08,CUST-0255,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Paper Products,Apex Paper Products Premium,12103.88,3,0.0,3703.75,2023,10,Oct 2023,30.6
ORD-00156,2024-12-17,2024-12-20,CUST-0030,Consumer,North,Punjab,Ludhiana,Office Supplies,Paper Products,Pulse Paper Products Pro,28640.26,7,0.0,8289.11,2024,12,Dec 2024,28.94
ORD-01140,2023-05-12,2023-05-14,CUST-0362,Consumer,South,Karnataka,Bengaluru,Electronics,Laptops,Aura Laptops Pro,27270.0,1,0.0,2041.56,2023,5,May 2023,7.49
ORD-01750,2023-06-21,2023-06-22,CUST-0051,Consumer,West,Gujarat,Ahmedabad,Electronics,Headphones,Zenith Headphones Pro,95355.33,2,0.0,-1534.07,2023,6,Jun 2023,-1.61
ORD-01091,2024-02-03,2024-02-05,CUST-0077,Consumer,North,Punjab,Ludhiana,Clothing,Women's Wear,Aura Women's Wear Plus,3348.58,1,0.0,1261.45,2024,2,Feb 2024,37.67
ORD-01411,2024-05-07,2024-05-12,CUST-0030,Corporate,South,Telangana,Hyderabad,Office Supplies,Printers,Vertex Printers Plus,1490.63,1,0.2,68.96,2024,5,May 2024,4.63
ORD-00070,2023-01-31,2023-02-01,CUST-0118,Consumer,South,Telangana,Hyderabad,Furniture,Study Tables,Zenith Study Tables Classic,19243.14,1,0.3,-2466.62,2023,1,Jan 2023,-12.82
ORD-01141,2023-12-28,2024-01-02,CUST-0290,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Paper Products,Nova Paper Products Lite,21466.83,3,0.15,3704.57,2023,12,Dec 2023,17.26
ORD-01689,2023-07-26,2023-07-27,CUST-0270,Consumer,North,Punjab,Ludhiana,Clothing,Men's Wear,Apex Men's Wear Max,8737.53,2,0.1,2560.55,2023,7,Jul 2023,29.31
ORD-00443,2024-03-20,2024-03-22,CUST-0087,Corporate,East,West Bengal,Kolkata,Clothing,Men's Wear,Crest Men's Wear Smart,2448.82,4,0.0,845.36,2024,3,Mar 2024,34.52
ORD-01414,2023-11-01,2023-11-05,CUST-0324,Corporate,South,Kerala,Kochi,Furniture,Office Chairs,Nimbus Office Chairs Basic,5848.71,1,0.15,351.77,2023,11,Nov 2023,6.01
ORD-00621,2023-12-23,2023-12-29,CUST-0080,Consumer,East,Bihar,Patna,Furniture,Office Chairs,Crest Office Chairs Pro,29618.95,1,0.1,3278.03,2023,12,Dec 2023,11.07
ORD-01693,2024-12-15,2024-12-20,CUST-0114,Corporate,East,West Bengal,Kolkata,Clothing,Footwear,Vertex Footwear Basic,4294.15,1,0.0,1154.33,2024,12,Dec 2024,26.88
ORD-00168,2023-09-24,2023-09-25,CUST-0127,Consumer,South,Kerala,Kochi,Electronics,Laptops,Atlas Laptops Premium,40013.49,2,0.05,1036.53,2023,9,Sep 2023,2.59
ORD-00020,2023-12-31,2024-01-04,CUST-0302,Consumer,North,Uttar Pradesh,Lucknow,Electronics,Smart Watches,Pulse Smart Watches Ultra,21303.49,1,0.3,-4200.77,2023,12,Dec 2023,-19.72
ORD-00392,2023-02-26,2023-03-01,CUST-0306,Home Office,North,Uttar Pradesh,Lucknow,Clothing,Men's Wear,Apex Men's Wear Lite,10366.04,5,0.15,2399.07,2023,2,Feb 2023,23.14
ORD-01891,2023-03-08,2023-03-10,CUST-0397,Corporate,South,Kerala,Kochi,Office Supplies,Paper Products,Pulse Paper Products Ultra,19357.44,4,0.0,5075.32,2023,3,Mar 2023,26.22
ORD-00333,2023-12-11,2023-12-16,CUST-0106,Corporate,East,West Bengal,Kolkata,Electronics,Laptops,Aura Laptops Lite,27850.64,1,0.15,226.25,2023,12,Dec 2023,0.81
ORD-00045,2023-08-30,2023-08-31,CUST-0118,Consumer,North,Delhi,New Delhi,Furniture,Sofas,Nova Sofas Pro,54204.94,2,0.05,7587.03,2023,8,Aug 2023,14.0
ORD-00160,2023-07-25,2023-07-27,CUST-0071,Consumer,South,Karnataka,Bengaluru,Electronics,Tablets,Atlas Tablets Ultra,10428.35,1,0.05,-133.73,2023,7,Jul 2023,-1.28
ORD-01832,2023-10-27,2023-10-30,CUST-0079,Consumer,West,Maharashtra,Mumbai,Furniture,Bed Frames,Atlas Bed Frames Max,16659.11,1,0.0,2675.77,2023,10,Oct 2023,16.06
ORD-00194,2023-11-18,2023-11-22,CUST-0174,Home Office,West,Rajasthan,Jaipur,Groceries,Snacks,Nova Snacks Basic,11478.7,10,0.15,600.24,2023,11,Nov 2023,5.23
ORD-01837,2024-11-30,2024-12-06,CUST-0190,Consumer,South,Karnataka,Bengaluru,Electronics,Smart Watches,Vertex Smart Watches Pro,51745.02,1,0.05,2652.6,2024,11,Nov 2024,5.13
ORD-01674,2024-04-29,2024-05-04,CUST-0386,Consumer,North,Delhi,New Delhi,Clothing,Winter Wear,Zenith Winter Wear Basic,8382.26,3,0.3,314.05,2024,4,Apr 2024,3.75
ORD-00686,2024-11-26,2024-11-30,CUST-0135,Consumer,West,Rajasthan,Jaipur,Groceries,Beverages,Atlas Beverages Lite,3267.58,10,0.0,600.24,2024,11,Nov 2024,18.37
ORD-00835,2023-10-12,2023-10-18,CUST-0390,Consumer,North,Punjab,Ludhiana,Clothing,Kids Wear,Nova Kids Wear Max,2771.42,1,0.05,909.65,2023,10,Oct 2023,32.82
ORD-00240,2023-06-08,2023-06-10,CUST-0199,Consumer,East,West Bengal,Kolkata,Groceries,Snacks,Apex Snacks Plus,5359.02,10,0.2,212.89,2023,6,Jun 2023,3.97
ORD-01214,2024-10-28,2024-10-29,CUST-0028,Consumer,West,Rajasthan,Jaipur,Clothing,Women's Wear,Atlas Women's Wear Pro,7868.28,3,0.05,2258.52,2024,10,Oct 2024,28.7
ORD-01849,2023-07-05,2023-07-08,CUST-0310,Home Office,North,Delhi,New Delhi,Electronics,Tablets,Pulse Tablets Plus,81774.04,2,0.1,462.85,2023,7,Jul 2023,0.57
ORD-00034,2023-10-19,2023-10-22,CUST-0367,Consumer,North,Punjab,Ludhiana,Electronics,Mobile Phones,Orbit Mobile Phones Premium,37166.56,2,0.1,-2513.38,2023,10,Oct 2023,-6.76
ORD-01708,2023-12-23,2023-12-25,CUST-0180,Corporate,West,Maharashtra,Mumbai,Clothing,Winter Wear,Vertex Winter Wear Ultra,15147.37,4,0.05,4498.5,2023,12,Dec 2023,29.7
ORD-00864,2024-02-03,2024-02-09,CUST-0228,Corporate,South,Tamil Nadu,Chennai,Furniture,Office Chairs,Crest Office Chairs Lite,26768.61,1,0.0,5010.98,2024,2,Feb 2024,18.72
ORD-00469,2024-06-15,2024-06-17,CUST-0220,Consumer,East,West Bengal,Kolkata,Electronics,Mobile Phones,Apex Mobile Phones Ultra,8243.5,2,0.0,808.93,2024,6,Jun 2024,9.81
ORD-00293,2023-11-02,2023-11-08,CUST-0073,Consumer,West,Maharashtra,Mumbai,Clothing,Men's Wear,Vertex Men's Wear Lite,4003.2,3,0.0,1476.72,2023,11,Nov 2023,36.89
ORD-01028,2024-08-24,2024-08-29,CUST-0243,Consumer,South,Tamil Nadu,Chennai,Clothing,Men's Wear,Orbit Men's Wear Smart,4054.31,2,0.1,1031.75,2024,8,Aug 2024,25.45
ORD-00291,2023-11-26,2023-11-30,CUST-0222,Corporate,North,Uttar Pradesh,Ghaziabad,Office Supplies,Stationery,Zenith Stationery Lite,5498.89,1,0.1,1129.45,2023,11,Nov 2023,20.54
ORD-00346,2023-04-17,2023-04-18,CUST-0201,Corporate,North,Delhi,New Delhi,Furniture,Bookcases,Crest Bookcases Smart,28996.48,1,0.3,-2797.94,2023,4,Apr 2023,-9.65
ORD-01427,2024-05-27,2024-06-02,CUST-0089,Consumer,South,Telangana,Hyderabad,Clothing,Women's Wear,Nova Women's Wear Premium,2335.0,2,0.15,526.74,2024,5,May 2024,22.56
ORD-01796,2023-12-22,2023-12-23,CUST-0055,Consumer,South,Telangana,Hyderabad,Furniture,Study Tables,Nova Study Tables Premium,29784.47,1,0.0,3788.02,2023,12,Dec 2023,12.72
